"chrom","start","end","label","sgTarget","score"
"chr12",9995968,9996798,"chr",9996383,-30.761
"chr12",9996282,9997112,"chr",9996697,-27.817
"chr12",9996293,9997123,"chr",9996708,-23.381
"chr12",9996329,9997159,"chr",9996744,-35.819
"chr12",9996330,9997160,"chr",9996745,-12.083
"chr12",9996331,9997161,"chr",9996746,-19.117
"chr12",9996338,9997168,"chr",9996753,-32.734
"chr12",9996341,9997171,"chr",9996756,1.677
"chr12",9996404,9997234,"chr",9996819,-26.454
"chr12",9996415,9997245,"chr",9996830,-24.969
"chr12",9996419,9997249,"chr",9996834,-43.459
"chr12",9996433,9997263,"chr",9996848,-26.784
"chr12",9996586,9997416,"chr",9997001,-22.588
"chr12",9996587,9997417,"chr",9997002,-14.731
"chr12",9996605,9997435,"chr",9997020,-24.124
"chr12",9996608,9997438,"chr",9997023,-37.206
"chr12",9996772,9997602,"chr",9997187,-26.158
"chr12",9996825,9997655,"chr",9997240,-34.943
"chr12",9996826,9997656,"chr",9997241,-9.596
"chr12",9996829,9997659,"chr",9997244,-26.788
"chr12",9996844,9997674,"chr",9997259,-30.348
"chr12",9996863,9997693,"chr",9997278,-25.642
"chr12",9996915,9997745,"chr",9997330,-32.613
"chr12",9996940,9997770,"chr",9997355,-29.026
"chr12",9996944,9997774,"chr",9997359,-18.58
"chr12",9996970,9997800,"chr",9997385,-23.121
"chr12",9997123,9997953,"chr",9997538,-35.252
"chr12",9997127,9997957,"chr",9997542,-23.748
"chr12",9997188,9998018,"chr",9997603,-31.681
"chr12",9999811,10000641,"chr",10000226,-28.62
"chr12",10001256,10002086,"chr",10001671,-23.439
"chr12",10001259,10002089,"chr",10001674,-17.983
"chr12",10001879,10002709,"chr",10002294,-33.442
"chr12",10001880,10002710,"chr",10002295,-16.961
"chr12",10001886,10002716,"chr",10002301,-2.686
"chr12",10001887,10002717,"chr",10002302,-51.726
"chr12",10001907,10002737,"chr",10002322,-39.923
"chr12",10001910,10002740,"chr",10002325,-43.875
"chr12",10001911,10002741,"chr",10002326,-33.669
"chr12",10002205,10003035,"chr",10002620,-19.58
"chr12",10002452,10003282,"chr",10002867,-31.134
"chr12",10002506,10003336,"chr",10002921,-44.635
"chr12",10002529,10003359,"chr",10002944,-21.657
"chr12",10002642,10003472,"chr",10003057,-41.167
"chr12",10002666,10003496,"chr",10003081,-13.151
"chr12",10002709,10003539,"chr",10003124,-37.54
"chr12",10002806,10003636,"chr",10003221,-24.892
"chr12",10002815,10003645,"chr",10003230,-26.202
"chr12",10002816,10003646,"chr",10003231,-45.784
"chr12",10003048,10003878,"chr",10003463,-31.753
"chr12",10003049,10003879,"chr",10003464,-32.612
"chr12",10003052,10003882,"chr",10003467,-23.67
"chr12",10003076,10003906,"chr",10003491,-39.04
"chr12",10003079,10003909,"chr",10003494,-9.342
"chr12",10003083,10003913,"chr",10003498,-11.729
"chr12",10003101,10003931,"chr",10003516,-22.033
"chr12",10003141,10003971,"chr",10003556,-18.03
"chr12",10003193,10004023,"chr",10003608,-27.061
"chr12",10003194,10004024,"chr",10003609,-23.446
"chr12",10003264,10004094,"chr",10003679,-35.995
"chr12",10003285,10004115,"chr",10003700,-21.247
"chr12",10003293,10004123,"chr",10003708,-28.231
"chr12",10003314,10004144,"chr",10003729,-21.722
"chr12",10003370,10004200,"chr",10003785,-36.696
"chr12",10003399,10004229,"chr",10003814,-22.298
"chr12",10003442,10004272,"chr",10003857,-21.872
"chr12",10003445,10004275,"chr",10003860,-23.015
"chr12",10003454,10004284,"chr",10003869,-22.087
"chr12",10003744,10004574,"chr",10004159,-18.124
"chr12",10003887,10004717,"chr",10004302,-32.929
"chr12",10003918,10004748,"chr",10004333,-11.492
"chr12",10003960,10004790,"chr",10004375,-16.812
"chr12",10004091,10004921,"chr",10004506,-30.147
"chr12",10004158,10004988,"chr",10004573,-33.301
"chr12",10004161,10004991,"chr",10004576,-16.348
"chr12",10004174,10005004,"chr",10004589,-37.424
"chr12",10004213,10005043,"chr",10004628,-21.017
"chr12",10004229,10005059,"chr",10004644,-41.373
"chr12",10004230,10005060,"chr",10004645,2.969
"chr12",10004244,10005074,"chr",10004659,-17.435
"chr12",10004260,10005090,"chr",10004675,-22.977
"chr12",10004261,10005091,"chr",10004676,-25.594
"chr12",10004262,10005092,"chr",10004677,-11.992
"chr12",10004282,10005112,"chr",10004697,-28.995
"chr12",10004283,10005113,"chr",10004698,-31.346
"chr12",10004303,10005133,"chr",10004718,-27.551
"chr12",10004304,10005134,"chr",10004719,-21.781
"chr12",10004316,10005146,"chr",10004731,-16.695
"chr12",10004317,10005147,"chr",10004732,-38.856
"chr12",10004318,10005148,"chr",10004733,-15.51
"chr12",10004329,10005159,"chr",10004744,-22.176
"chr12",10004330,10005160,"chr",10004745,-39.306
"chr12",10004353,10005183,"chr",10004768,-35.932
"chr12",10004354,10005184,"chr",10004769,-33.316
"chr12",10004373,10005203,"chr",10004788,-21.459
"chr12",10004463,10005293,"chr",10004878,-18.964
"chr12",10004465,10005295,"chr",10004880,-43.904
"chr12",10004469,10005299,"chr",10004884,-40.995
"chr12",10004470,10005300,"chr",10004885,-22.608
"chr12",10004471,10005301,"chr",10004886,-29.695
"chr12",10004472,10005302,"chr",10004887,-30.233
"chr12",10004479,10005309,"chr",10004894,-25.678
"chr12",10004503,10005333,"chr",10004918,-15.184
"chr12",10004507,10005337,"chr",10004922,-25.054
"chr12",10004569,10005399,"chr",10004984,-21.556
"chr12",10004630,10005460,"chr",10005045,-24.587
"chr12",10004651,10005481,"chr",10005066,-38.873
"chr12",10004774,10005604,"chr",10005189,-23.259
"chr12",10004783,10005613,"chr",10005198,-11.219
"chr12",10004872,10005702,"chr",10005287,-32.14
"chr12",10005011,10005841,"chr",10005426,-52.167
"chr12",10005018,10005848,"chr",10005433,-21.06
"chr12",10005056,10005886,"chr",10005471,-28.616
"chr12",10005119,10005949,"chr",10005534,-16.241
"chr12",10005137,10005967,"chr",10005552,-18.448
"chr12",10005151,10005981,"chr",10005566,-19.897
"chr12",10005159,10005989,"chr",10005574,-22.932
"chr12",10005171,10006001,"chr",10005586,-20.153
"chr12",10005193,10006023,"chr",10005608,-29.646
"chr12",10005202,10006032,"chr",10005617,-20.854
"chr12",10005218,10006048,"chr",10005633,-27.749
"chr12",10005301,10006131,"chr",10005716,-19.366
"chr12",10005308,10006138,"chr",10005723,-35.584
"chr12",10005318,10006148,"chr",10005733,-46.129
"chr12",10005347,10006177,"chr",10005762,-41.18
"chr12",10005369,10006199,"chr",10005784,-14.905
"chr12",10005377,10006207,"chr",10005792,-23.784
"chr12",10005489,10006319,"chr",10005904,-34.734
"chr12",10005498,10006328,"chr",10005913,-30.488
"chr12",10005535,10006365,"chr",10005950,-24.916
"chr12",10005549,10006379,"chr",10005964,-35.741
"chr12",10005553,10006383,"chr",10005968,-24.137
"chr12",10005567,10006397,"chr",10005982,-67.467
"chr12",10005568,10006398,"chr",10005983,-36.788
"chr12",10005577,10006407,"chr",10005992,-25.097
"chr12",10005582,10006412,"chr",10005997,-24.644
"chr12",10005594,10006424,"chr",10006009,-23.122
"chr12",10005595,10006425,"chr",10006010,-36.766
"chr12",10005626,10006456,"chr",10006041,-45.202
"chr12",10005690,10006520,"chr",10006105,-22.775
"chr12",10005720,10006550,"chr",10006135,-19.783
"chr12",10005734,10006564,"chr",10006149,-31.908
"chr12",10005785,10006615,"chr",10006200,-3.122
"chr12",10005789,10006619,"chr",10006204,-32.832
"chr12",10005806,10006636,"chr",10006221,-30.529
"chr12",10005826,10006656,"chr",10006241,-29.117
"chr12",10005832,10006662,"chr",10006247,-27.121
"chr12",10005858,10006688,"chr",10006273,-21.103
"chr12",10005868,10006698,"chr",10006283,-10.157
"chr12",10005919,10006749,"chr",10006334,-93.369
"chr12",10005945,10006775,"chr",10006360,-20.223
"chr12",10005946,10006776,"chr",10006361,-36.972
"chr12",10005953,10006783,"chr",10006368,-21.622
"chr12",10005983,10006813,"chr",10006398,-39.274
"chr12",10005984,10006814,"chr",10006399,-45.153
"chr12",10005985,10006815,"chr",10006400,-17.94
"chr12",10005991,10006821,"chr",10006406,-26.178
"chr12",10006004,10006834,"chr",10006419,-24.216
"chr12",10006080,10006910,"chr",10006495,-31.631
"chr12",10006087,10006917,"chr",10006502,-25.674
"chr12",10006134,10006964,"chr",10006549,-32.941
"chr12",10006138,10006968,"chr",10006553,-28.882
"chr12",10006267,10007097,"chr",10006682,-31.181
"chr12",10006330,10007160,"chr",10006745,-31.098
"chr12",10006349,10007179,"chr",10006764,-18.492
"chr12",10006368,10007198,"chr",10006783,-21.701
"chr12",10006384,10007214,"chr",10006799,-30.528
"chr12",10006388,10007218,"chr",10006803,-28.045
"chr12",10006400,10007230,"chr",10006815,-30.981
"chr12",10006468,10007298,"chr",10006883,-26.111
"chr12",10006469,10007299,"chr",10006884,-34.033
"chr12",10006499,10007329,"chr",10006914,-36.187
"chr12",10006509,10007339,"chr",10006924,-16.986
"chr12",10006573,10007403,"chr",10006988,-33.694
"chr12",10006588,10007418,"chr",10007003,-13.304
"chr12",10006604,10007434,"chr",10007019,-25.506
"chr12",10006615,10007445,"chr",10007030,-34.893
"chr12",10006620,10007450,"chr",10007035,-22.789
"chr12",10006644,10007474,"chr",10007059,-17.134
"chr12",10006694,10007524,"chr",10007109,-15.52
"chr12",10006710,10007540,"chr",10007125,-37.256
"chr12",10006721,10007551,"chr",10007136,-40.16
"chr12",10006736,10007566,"chr",10007151,-34.722
"chr12",10006751,10007581,"chr",10007166,-37.025
"chr12",10006768,10007598,"chr",10007183,-21.429
"chr12",10006772,10007602,"chr",10007187,-19.558
"chr12",10006773,10007603,"chr",10007188,-15.41
"chr12",10006794,10007624,"chr",10007209,-24.946
"chr12",10007016,10007846,"chr",10007431,-49.788
"chr12",10007022,10007852,"chr",10007437,-29.997
"chr12",10007023,10007853,"chr",10007438,-32.95
"chr12",10007123,10007953,"chr",10007538,-3.94
"chr12",10007255,10008085,"chr",10007670,-22.687
"chr12",10007261,10008091,"chr",10007676,-33.695
"chr12",10007271,10008101,"chr",10007686,-19.899
"chr12",10007272,10008102,"chr",10007687,-40.413
"chr12",10007313,10008143,"chr",10007728,-28.066
"chr12",10007424,10008254,"chr",10007839,-2.858
"chr12",10007431,10008261,"chr",10007846,-36.071
"chr12",10007439,10008269,"chr",10007854,-38.34
"chr12",10007440,10008270,"chr",10007855,-35.228
"chr12",10007441,10008271,"chr",10007856,-40.425
"chr12",10007539,10008369,"chr",10007954,-41.141
"chr12",10007573,10008403,"chr",10007988,-18.262
"chr12",10007604,10008434,"chr",10008019,-27.715
"chr12",10007746,10008576,"chr",10008161,-22.034
"chr12",10007747,10008577,"chr",10008162,-17.975
"chr12",10007762,10008592,"chr",10008177,-19.942
"chr12",10007779,10008609,"chr",10008194,-19.563
"chr12",10007780,10008610,"chr",10008195,-25.329
"chr12",10007785,10008615,"chr",10008200,-16.512
"chr12",10007816,10008646,"chr",10008231,-19.201
"chr12",10007843,10008673,"chr",10008258,-23.613
"chr12",10007849,10008679,"chr",10008264,-35.722
"chr12",10007863,10008693,"chr",10008278,-19.214
"chr12",10007927,10008757,"chr",10008342,-21.446
"chr12",10007929,10008759,"chr",10008344,-9.435
"chr12",10007938,10008768,"chr",10008353,-21.767
"chr12",10007970,10008800,"chr",10008385,-31.152
"chr12",10007973,10008803,"chr",10008388,-34.692
"chr12",10008142,10008972,"chr",10008557,-31.262
"chr12",10008174,10009004,"chr",10008589,-17.996
"chr12",10008222,10009052,"chr",10008637,-41.12
"chr12",10008367,10009197,"chr",10008782,-18.719
"chr12",10008467,10009297,"chr",10008882,-26.746
"chr12",10008468,10009298,"chr",10008883,-23.882
"chr12",10008486,10009316,"chr",10008901,-28.89
"chr12",10008565,10009395,"chr",10008980,-31.527
"chr12",10008566,10009396,"chr",10008981,-14.01
"chr12",10008570,10009400,"chr",10008985,-66.674
"chr12",10008590,10009420,"chr",10009005,-22.567
"chr12",10008618,10009448,"chr",10009033,-30.218
"chr12",10008678,10009508,"chr",10009093,-31.318
"chr12",10008689,10009519,"chr",10009104,-21.643
"chr12",10008700,10009530,"chr",10009115,-18.683
"chr12",10008706,10009536,"chr",10009121,-33.319
"chr12",10008730,10009560,"chr",10009145,-19.516
"chr12",10008733,10009563,"chr",10009148,-53.633
"chr12",10008744,10009574,"chr",10009159,-23.242
"chr12",10008771,10009601,"chr",10009186,-21.897
"chr12",10008778,10009608,"chr",10009193,-8.036
"chr12",10008779,10009609,"chr",10009194,-32.22
"chr12",10008965,10009795,"chr",10009380,-19.916
"chr12",10009007,10009837,"chr",10009422,-29.345
"chr12",10009008,10009838,"chr",10009423,-15.943
"chr12",10009105,10009935,"chr",10009520,-20.336
"chr12",10009128,10009958,"chr",10009543,-16.021
"chr12",10009177,10010007,"chr",10009592,-32.118
"chr12",10009186,10010016,"chr",10009601,-32.314
"chr12",10009189,10010019,"chr",10009604,-25.462
"chr12",10009203,10010033,"chr",10009618,-12.392
"chr12",10009222,10010052,"chr",10009637,-23.819
"chr12",10009240,10010070,"chr",10009655,-41.998
"chr12",10009247,10010077,"chr",10009662,-41.942
"chr12",10009253,10010083,"chr",10009668,-38.555
"chr12",10009310,10010140,"chr",10009725,-10.52
"chr12",10009350,10010180,"chr",10009765,-28.083
"chr12",10009370,10010200,"chr",10009785,-11.667
"chr12",10009491,10010321,"chr",10009906,-23.341
"chr12",10009499,10010329,"chr",10009914,-30.002
"chr12",10009514,10010344,"chr",10009929,-23.498
"chr12",10009682,10010512,"chr",10010097,-38.693
"chr12",10009694,10010524,"chr",10010109,-23.964
"chr12",10009763,10010593,"chr",10010178,-32.288
"chr12",10009768,10010598,"chr",10010183,-22.909
"chr12",10009778,10010608,"chr",10010193,-10.868
"chr12",10009779,10010609,"chr",10010194,-28.305
"chr12",10009780,10010610,"chr",10010195,-9.672
"chr12",10009815,10010645,"chr",10010230,-26.715
"chr12",10009843,10010673,"chr",10010258,-20.996
"chr12",10009882,10010712,"chr",10010297,-24.207
"chr12",10009889,10010719,"chr",10010304,-27.742
"chr12",10010008,10010838,"chr",10010423,-44.203
"chr12",10010009,10010839,"chr",10010424,-35.101
"chr12",10010044,10010874,"chr",10010459,-36.903
"chr12",10010049,10010879,"chr",10010464,-30.621
"chr12",10010053,10010883,"chr",10010468,-38.282
"chr12",10010056,10010886,"chr",10010471,-37.685
"chr12",10010082,10010912,"chr",10010497,-38.138
"chr12",10010102,10010932,"chr",10010517,-19.596
"chr12",10010123,10010953,"chr",10010538,-31.905
"chr12",10010263,10011093,"chr",10010678,-37.652
"chr12",10010269,10011099,"chr",10010684,-32.517
"chr12",10010285,10011115,"chr",10010700,-16.072
"chr12",10010288,10011118,"chr",10010703,-20.183
"chr12",10010352,10011182,"chr",10010767,-17.778
"chr12",10010360,10011190,"chr",10010775,-33.129
"chr12",10010383,10011213,"chr",10010798,-26.042
"chr12",10010398,10011228,"chr",10010813,-43.356
"chr12",10010399,10011229,"chr",10010814,-26.368
"chr12",10010400,10011230,"chr",10010815,-30.29
"chr12",10010415,10011245,"chr",10010830,-38.062
"chr12",10010445,10011275,"chr",10010860,-29.507
"chr12",10010448,10011278,"chr",10010863,-26.704
"chr12",10010494,10011324,"chr",10010909,-47.9
"chr12",10010513,10011343,"chr",10010928,-30.781
"chr12",10010514,10011344,"chr",10010929,-30.478
"chr12",10010515,10011345,"chr",10010930,-26.68
"chr12",10010519,10011349,"chr",10010934,-30.382
"chr12",10010539,10011369,"chr",10010954,-27.313
"chr12",10010548,10011378,"chr",10010963,-40.447
"chr12",10010549,10011379,"chr",10010964,-21.929
"chr12",10010622,10011452,"chr",10011037,-33.232
"chr12",10010623,10011453,"chr",10011038,-47.748
"chr12",10010643,10011473,"chr",10011058,-15.655
"chr12",10010663,10011493,"chr",10011078,-14.585
"chr12",10010690,10011520,"chr",10011105,-37.38
"chr12",10010730,10011560,"chr",10011145,-13.776
"chr12",10010737,10011567,"chr",10011152,-22.004
"chr12",10010801,10011631,"chr",10011216,-27.924
"chr12",10010994,10011824,"chr",10011409,-26.034
"chr12",10011015,10011845,"chr",10011430,-7.677
"chr12",10011016,10011846,"chr",10011431,-10.255
"chr12",10011025,10011855,"chr",10011440,-40.874
"chr12",10011068,10011898,"chr",10011483,-7.342
"chr12",10011121,10011951,"chr",10011536,-38.136
"chr12",10011277,10012107,"chr",10011692,-8.193
"chr12",10011278,10012108,"chr",10011693,-18.915
"chr12",10011297,10012127,"chr",10011712,-31.431
"chr12",10011325,10012155,"chr",10011740,-26.565
"chr12",10011549,10012379,"chr",10011964,-23.753
"chr12",10011562,10012392,"chr",10011977,-12.66
"chr12",10011758,10012588,"chr",10012173,-24.247
"chr12",10011801,10012631,"chr",10012216,-26.936
"chr12",10011806,10012636,"chr",10012221,-26.689
"chr12",10011814,10012644,"chr",10012229,-23.272
"chr12",10011959,10012789,"chr",10012374,-29.323
"chr12",10012231,10013061,"chr",10012646,-20.318
"chr12",10012232,10013062,"chr",10012647,-23.701
"chr12",10012378,10013208,"chr",10012793,-26.684
"chr12",10012490,10013320,"chr",10012905,-28.58
"chr12",10012500,10013330,"chr",10012915,-43.992
"chr12",10012535,10013365,"chr",10012950,-10.928
"chr12",10012554,10013384,"chr",10012969,-11.283
"chr12",10012756,10013586,"chr",10013171,-34.637
"chr12",10012825,10013655,"chr",10013240,-29.563
"chr12",10012870,10013700,"chr",10013285,-12.407
"chr12",10012895,10013725,"chr",10013310,-27.168
"chr12",10012979,10013809,"chr",10013394,-19.551
"chr12",10012985,10013815,"chr",10013400,-16.468
"chr12",10013011,10013841,"chr",10013426,-20.679
"chr12",10013029,10013859,"chr",10013444,-21.717
"chr12",10013030,10013860,"chr",10013445,-29.785
